02-09-2021 13:17:51 | 02-09-2021 13:17:51 |  | before validation check
02-09-2021 13:17:52 | 02-09-2021 13:17:52 |  | after validation validation check
02-09-2021 13:19:50 | 02-09-2021 13:19:50 |  | Connect SignalR 1
02-09-2021 13:20:09 | 02-09-2021 13:20:09 |  | before validation check
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | after validation validation check
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | start delete column list
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | end delete column list
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | create  table object
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | start  feed process  
02-09-2021 13:20:11 | FeedProcessId: 6362 | FeedProcessDetailId: 6834 | end  feed process  
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | end  feed process
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | update  table object
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | update end  table object
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | add  table object
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | add end  table object
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | end  updaterow count object
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | end  for loop object
02-09-2021 13:20:11 | 02-09-2021 13:20:11 |  | Start Save Testcase
02-09-2021 13:20:12 | 02-09-2021 13:20:12 |  | Complete Save Testcase
02-09-2021 13:20:32 | 02-09-2021 13:20:32 |  | before validation check
02-09-2021 13:20:33 | 02-09-2021 13:20:33 |  | after validation validation check
02-09-2021 13:20:33 | 02-09-2021 13:20:33 |  | start delete column list
02-09-2021 13:20:33 | 02-09-2021 13:20:33 |  | end delete column list
02-09-2021 13:20:33 | 02-09-2021 13:20:33 |  | create  table object
02-09-2021 13:20:34 | 02-09-2021 13:20:34 |  | start  feed process  
02-09-2021 13:20:34 | FeedProcessId: 6364 | FeedProcessDetailId: 6836 | end  feed process  
02-09-2021 13:20:34 | 02-09-2021 13:20:34 |  | end  feed process
02-09-2021 13:20:34 | 02-09-2021 13:20:34 |  | update  table object
02-09-2021 13:20:34 | 02-09-2021 13:20:34 |  | update end  table object
02-09-2021 13:20:34 | 02-09-2021 13:20:34 |  | add  table object
02-09-2021 13:20:34 | 02-09-2021 13:20:34 |  | add end  table object
02-09-2021 13:20:34 | 02-09-2021 13:20:34 |  | end  updaterow count object
02-09-2021 13:20:34 | 02-09-2021 13:20:34 |  | end  for loop object
02-09-2021 13:20:34 | 02-09-2021 13:20:34 |  | Start Save Testcase
02-09-2021 13:20:34 | 02-09-2021 13:20:34 |  | Complete Save Testcase
02-09-2021 13:20:47 | 02-09-2021 13:20:47 |  | before validation check
02-09-2021 13:20:48 | 02-09-2021 13:20:48 |  | after validation validation check
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | start delete column list
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | end delete column list
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | create  table object
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | start  feed process  
02-09-2021 13:20:49 | FeedProcessId: 6366 | FeedProcessDetailId: 6838 | end  feed process  
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | end  feed process
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | update  table object
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | update end  table object
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | add  table object
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | add end  table object
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | end  updaterow count object
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | end  for loop object
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | Start Save Testcase
02-09-2021 13:20:49 | 02-09-2021 13:20:49 |  | Complete Save Testcase
02-09-2021 13:24:35 | 02-09-2021 13:24:35 |  | Connect SignalR 1
